alpha,delta,id,diameter,minAxis,posAngle,Dist kpc,Size pc,axisRatio
141.72088611,-43.34028611,PGCC G268.27+5.35,6.91753,5.68561,-1.4625,0.62,1.13105,0.822
255.18161,-36.29433389,PGCC G348.59+3.63,9.84864,7.05249,0.064146,,,0.716
179.05500806,16.98748806,PGCC G248.55+73.70,8.1909,4.51726,-1.05153,,,0.551
92.589165,3.69641694,PGCC G204.90-7.41,7.92063,5.80563,-0.504453,0.32,0.63122,0.733
244.413925,-37.48381389,PGCC G341.96+9.30,11.1054,4.35711,1.02102,-0.88,,0.392
269.66220111,44.18745,PGCC G70.94+27.61,13.0975,7.66814,-0.952923,,,0.585
251.15338111,-34.88212611,PGCC G347.62+7.06,7.53079,4.55026,-0.441714,-0.99,,0.604
321.56799306,44.35402694,PGCC G88.90-4.54,12.2994,6.45503,0.528896,,,0.525
332.329315,44.70481889,PGCC G95.03-9.21,15.1066,5.93389,-1.43955,0.301995,0.831727,0.393
69.32066306,34.12710611,PGCC G167.20-8.70,11.9986,4.93726,-0.186101,0.14,0.313447,0.411
121.61742389,-23.11347611,PGCC G242.01+4.83,8.94107,6.0513,-1.0397,,,0.677
91.11663806,30.74115,PGCC G180.50+4.44,14.6208,5.20798,0.265581,,,0.356
86.98891389,31.36751889,PGCC G178.18+1.69,8.99441,5.02869,-0.09782,0.226986,0.444058,0.559
358.832275,58.84222389,PGCC G115.72-3.24,6.83775,4.4129,-0.646289,0.46,0.735026,0.645
306.20455889,18.77232194,PGCC G60.69-10.79,,,,,,0
313.40847806,41.54110306,PGCC G82.77-2.07,15.205,4.06552,-0.546869,0.74,1.69243,0.267
119.05812806,-30.11270889,PGCC G246.75-0.80,,,,,,0
241.48983806,20.98706611,PGCC G35.99+45.44,,,,,,0
296.32470694,27.24366,PGCC G63.06+1.40,8.74665,5.82972,-0.010281,,,0.667
69.85414889,19.36180694,PGCC G179.15-17.83,17.0317,4.27745,-0.937627,0.158489,0.393503,0.251
268.83575389,-43.63015,PGCC G348.27-9.12,,,,,,0
124.80726611,-65.00167806,PGCC G278.89-15.82,13.1994,5.56334,-0.820869,,,0.421
113.24060806,-44.77628694,PGCC G257.39-11.97,14.4353,4.51759,-0.876732,,,0.313
102.10209694,-2.73747194,PGCC G215.02-1.92,,,,,,0
36.05401611,19.01871306,PGCC G151.41-38.67,5.31603,3.8665,-0.310796,0.187068,0.246705,0.727
319.73284889,43.51651389,PGCC G87.36-4.20,8.49276,5.04526,-0.977596,,,0.594
1.03557694,52.97615111,PGCC G115.75-9.23,18.0735,5.04162,-1.48056,,,0.279
90.25286111,33.71928,PGCC G177.53+5.25,15.4562,4.78312,-0.251465,0.239883,0.599976,0.309
86.22705111,19.49528694,PGCC G187.99-5.05,11.4673,5.49223,-0.180264,0.271644,0.627092,0.479
95.88651306,-6.278345,PGCC G215.39-9.05,12.7435,5.01819,-0.312098,0.44,1.02352,0.394
293.06567389,16.99786389,PGCC G52.66-1.00,15.0585,4.70312,0.370512,3.71,9.08207,0.312
291.30935694,37.27558111,PGCC G69.90+9.91,10.416,4.69288,0.629452,0.487529,0.991509,0.451
349.78698694,55.32580611,PGCC G110.00-5.21,,,,0.230144,,0
20.66667194,15.43379111,PGCC G133.95-46.77,8.2128,5.4806,-0.954672,,,0.667
346.93151889,19.87385,PGCC G92.07-36.71,8.9425,5.00033,1.52471,,,0.559
142.26036111,-54.03358111,PGCC G275.92-2.14,13.6997,5.96839,0.871393,,,0.436
300.10089111,69.739265,PGCC G102.37+19.66,11.2614,7.27003,-0.413165,,,0.646
183.028915,-78.91480306,PGCC G300.97-16.19,8.75215,5.2656,0.272986,0.17,0.335704,0.602
232.43360889,-61.00954389,PGCC G320.96-3.81,8.2458,5.88471,0.780402,-1.41,,0.714
58.93034694,40.10986306,PGCC G156.97-10.28,7.36826,6.08387,0.568536,0.14,0.272664,0.826
131.70964111,15.09843694,PGCC G211.62+32.23,5.97377,4.39431,-1.3282,,,0.736
236.45257611,-33.98960111,PGCC G339.48+16.23,9.97688,4.91627,0.705333,0.55,1.12048,0.493
252.56196611,-47.52508194,PGCC G338.62-1.90,6.29581,5.07414,-0.131073,,,0.806
69.22604389,54.71376389,PGCC G151.80+5.02,11.5175,6.15181,-1.04994,,,0.534
279.35058611,-2.82154389,PGCC G28.82+1.83,11.169,5.3749,0.105848,,,0.481
96.40175611,-9.728605,PGCC G218.75-10.12,7.62826,5.55918,0.346786,0.415,0.786128,0.729
279.96151694,13.05195611,PGCC G43.33+8.44,,,,0.3,,0
32.37398111,55.01493111,PGCC G134.04-6.16,11.6537,5.56776,-0.510031,,,0.478
52.59284611,8.17323194,PGCC G176.12-37.78,8.07171,6.81594,-1.15428,,,0.844
145.81231694,-46.34501306,PGCC G272.45+5.09,10.026,4.5339,1.141,-1.12,,0.452
92.73457306,28.93148389,PGCC G182.77+4.80,,,,,,0
46.05568306,75.40072611,PGCC G131.13+14.69,13.9078,4.63105,-0.236668,0.224905,0.525044,0.333
273.47390694,7.51574389,PGCC G35.43+11.74,12.6882,5.70166,0.703035,,,0.449
331.11431889,42.22687111,PGCC G92.82-10.68,9.10134,5.2907,-1.46266,0.358096,0.722828,0.581
78.14855194,36.53677,PGCC G169.83-1.57,7.58761,6.15806,-1.02625,,,0.812
79.51833306,6.97954194,PGCC G195.43-17.13,,,,,,0
76.08766194,-7.37495611,PGCC G207.16-27.14,13.4705,3.70515,-0.527575,,,0.275
302.34481806,27.42207694,PGCC G66.00-3.07,12.8406,5.31563,0.280186,,,0.414
63.048515,38.99821889,PGCC G160.12-8.97,5.81747,4.5931,0.978741,0.14,0.210511,0.790
263.51730306,-48.21146389,PGCC G342.38-8.25,,,,1.31,,0
104.42800111,-9.13046611,PGCC G221.77-2.77,8.04447,7.40913,0.837264,,,0.921
305.670105,67.70932806,PGCC G101.50+16.92,13.8258,4.41295,1.54382,,,0.319
325.02578694,59.569035,PGCC G100.79+5.20,9.7215,8.16867,-0.776215,-1.04,,0.840
247.96598806,-16.958965,PGCC G359.95+20.73,6.3944,5.4603,-0.019693,,,0.854
108.23441306,0.35239306,PGCC G215.07+4.94,14.6285,8.25024,0.138755,,,0.564
53.74942389,57.84692389,PGCC G143.33+1.60,,,,,,0
119.46547694,20.97467611,PGCC G200.52+23.62,,,,,,0
58.59568389,70.589905,PGCC G137.07+12.92,,,,,,0
116.73295611,-46.60299306,PGCC G260.19-10.64,13.4228,4.98635,1.32145,,,0.371
295.86505111,-78.30784611,PGCC G316.00-29.15,8.88777,7.16635,0.963273,,,0.806
70.79928611,50.46532111,PGCC G155.63+2.92,7.51962,4.44319,-0.156446,,,0.591
137.303665,1.31733,PGCC G228.99+30.91,10.7468,5.20511,-0.207422,,,0.484
138.37315389,-52.14621389,PGCC G272.93-2.45,6.59499,3.85908,-1.00426,,,0.585
299.50531,26.04139111,PGCC G63.48-1.65,7.39895,4.36146,1.11055,8.1,13.3848,0.589
87.48207889,5.982355,PGCC G200.41-10.79,11.5552,5.21256,-0.415,,,0.451
309.81427,49.45104611,PGCC G87.37+4.83,8.75314,4.76373,1.02729,,,0.544
278.62896694,26.292805,PGCC G55.09+15.12,9.34722,4.93051,0.442935,,,0.527
66.23580194,57.46549194,PGCC G148.64+5.68,6.33172,4.01873,-0.624279,0.291072,0.427103,0.635
108.99089111,-13.82971,PGCC G228.01-0.96,7.51796,5.41127,-0.558827,0.159221,0.295411,0.720
91.36438,29.83452611,PGCC G181.40+4.19,9.29639,5.90849,-0.282444,-1.04,,0.636
160.27993806,-55.91201389,PGCC G285.35+2.45,8.91071,7.10727,-0.507415,,,0.798
264.34329194,-38.08588806,PGCC G351.32-3.37,10.0776,5.52847,-1.07587,,,0.549
80.12363389,12.69632806,PGCC G190.71-13.61,10.5244,4.53451,-0.488654,,,0.431
308.52767889,63.28976806,PGCC G98.31+13.54,,,,,,0
78.37466389,37.80886111,PGCC G168.91-0.68,10.9938,6.48828,-0.460786,,,0.590
32.158405,66.32170889,PGCC G130.58+4.60,10.8677,4.21233,-0.925605,0.185353,0.364801,0.388
51.58215694,23.97039806,PGCC G162.71-26.69,,,,,,0
327.33377111,48.54429194,PGCC G94.66-4.07,11.3605,6.3516,0.889509,0.207014,0.511525,0.559
72.48019389,39.08770389,PGCC G165.07-3.55,6.66093,3.72141,-0.98796,0.14,0.202757,0.559
91.22540306,-7.55452389,PGCC G214.46-13.76,7.26977,5.18433,-0.357571,0.415,0.741108,0.713
54.07166306,37.49395389,PGCC G155.64-14.69,5.97022,4.5007,0.595005,0.14,0.211101,0.754
48.749435,6.70393806,PGCC G173.97-41.52,9.19343,8.01517,0.262566,,,0.872
348.94726611,61.67133694,PGCC G111.84+0.88,,,,,,0
95.75051111,0.41414306,PGCC G209.31-6.13,9.91451,5.48756,1.19964,0.87,1.86669,0.553
83.19500694,38.22045111,PGCC G170.72+2.68,11.6913,7.24721,0.270476,,,0.620
109.33910389,-35.970245,PGCC G247.99-10.75,14.2577,5.88731,-0.54506,,,0.413
284.50082389,-37.07745,PGCC G359.52-17.17,,,,,,0
47.57533306,-78.50637111,PGCC G294.83-36.34,10.7057,8.38407,-0.800763,,,0.783
227.70330806,-29.40578694,PGCC G336.05+24.36,,,,,,0
120.21201306,-72.27362806,PGCC G284.83-20.70,,,,,,0
112.691475,17.81303389,PGCC G201.01+16.51,,,,,,0
204.05621306,-83.34717611,PGCC G304.31-20.60,17.2484,8.29724,0.326569,0.17,0.591586,0.481
322.57601889,29.693865,PGCC G79.02-15.55,9.67798,4.85204,0.879458,,,0.501
74.47116111,50.09931194,PGCC G157.41+4.50,11.113,7.42579,-0.024894,0.31,0.819173,0.668
261.50112889,-26.74595806,PGCC G359.51+4.83,10.2627,6.77409,-0.178896,0.12,0.291048,0.660
123.07867389,16.507925,PGCC G206.48+25.12,,,,,,0
86.27557389,-18.39971389,PGCC G222.75-22.64,10.2592,4.64226,-0.119313,,,0.452
94.27815194,4.02425194,PGCC G205.40-5.77,10.1753,5.59194,-0.421733,0.4,0.877693,0.550
76.985855,32.30399306,PGCC G172.68-4.85,7.87036,4.9863,-0.241193,,,0.634
64.21442389,37.76159306,PGCC G161.65-9.22,,,,0.14,,0
31.90729,12.31751111,PGCC G150.49-46.44,12.3656,4.57383,-1.13048,0.254683,0.557152,0.370
25.38761306,56.47172889,PGCC G129.85-5.73,6.93266,3.99427,-0.915392,0.251189,0.3845,0.576
120.35025806,-22.11955611,PGCC G240.54+4.36,12.4951,4.38862,-0.721561,,,0.351
288.97006194,-1.10531389,PGCC G34.74-5.94,,,,0.83,,0
100.630295,22.81905694,PGCC G191.50+8.33,9.19785,6.88505,-0.304523,,,0.749
326.05978389,54.03371806,PGCC G97.58+0.64,11.3234,4.27855,1.44835,,,0.378
300.74725306,69.20281194,PGCC G101.96+19.22,6.7363,5.2718,0.477316,,,0.783
294.66095,52.41548889,PGCC G84.86+14.50,,,,,,0
237.88803111,-2.70127194,PGCC G5.69+37.36,11.9582,5.40122,0.940459,0.204174,0.477317,0.452
162.592865,-78.11850694,PGCC G296.71-16.74,14.6173,6.88458,0.914704,0.17,0.496076,0.471
46.91850306,42.80354694,PGCC G147.91-13.36,8.39899,6.36516,1.04132,,,0.758
86.92141,30.75002694,PGCC G178.68+1.32,,,,0.72,,0
21.149715,61.24105111,PGCC G126.91-1.37,7.82313,5.83864,-0.130601,,,0.746
265.176605,-19.63494306,PGCC G7.35+5.82,15.4278,5.28271,1.13181,0.12,0.31513,0.342
67.00608806,27.17996611,PGCC G171.16-14.80,8.02934,5.43308,0.563156,0.23,0.441893,0.677
307.33914194,19.92377111,PGCC G62.27-11.03,7.11759,5.47334,-0.654701,0.51,0.925954,0.769
57.54768389,23.28863306,PGCC G167.77-23.63,12.1426,7.12198,-0.358923,,,0.587
68.93416611,5.62454306,PGCC G190.52-26.72,14.5657,6.46863,-0.332387,,,0.444
21.34328806,18.23375889,PGCC G134.15-43.90,11.7968,4.10019,-1.28231,,,0.348
266.051575,-20.72333111,PGCC G6.85+4.55,9.79137,6.57506,-0.6476,0.12,0.280079,0.672
124.48652611,-35.58036806,PGCC G253.82+0.08,13.4117,8.05573,-0.328784,5.19,15.6924,0.601
174.73645,-74.11345694,PGCC G297.94-11.95,12.9607,8.40644,-1.06549,0.17,0.516175,0.649
167.67321806,-86.80390194,PGCC G301.44-24.23,17.3389,5.78904,-0.015192,0.46,1.3406,0.334
350.598145,59.48523694,PGCC G111.84-1.45,9.42486,5.013,-0.687353,,,0.532
66.499985,36.95836306,PGCC G163.52-8.48,,,,0.42,,0
124.89485889,-39.87693389,PGCC G257.55-2.07,10.6507,4.89343,-1.32693,3.28,6.88805,0.459
138.69688389,-47.70701611,PGCC G269.87+0.76,,,,,,0
19.09335306,61.69250889,PGCC G125.88-1.04,12.3996,4.79816,-0.739233,,,0.387
347.03955111,62.47187806,PGCC G111.31+1.95,6.08984,3.33251,-1.13253,,,0.547
93.62450389,27.484055,PGCC G184.42+4.80,5.18415,2.84484,-0.575065,,,0.549
187.49745194,-63.78863111,PGCC G300.57-1.02,6.27575,4.00856,-1.24948,,,0.639
306.98327611,66.77319306,PGCC G100.94+16.00,9.80218,3.87694,-0.379764,,,0.396
273.65084806,-7.35436306,PGCC G22.16+4.75,7.8882,5.57716,0.624636,-0.8,,0.707
264.45263694,-23.39894111,PGCC G3.79+4.41,13.4039,5.5072,0.005853,0.12,0.299908,0.411
125.18564611,60.584965,PGCC G156.29+34.28,14.6805,5.70622,-0.13621,,,0.389
63.12944389,47.70106889,PGCC G154.14-2.61,,,,0.38,,0
218.27323889,-46.16798389,PGCC G320.70+13.17,11.7362,4.07525,0.895643,,,0.347
260.20178194,-43.33535,PGCC G345.20-3.64,7.78419,5.06007,0.90807,-1.24,,0.650
245.46144111,-28.49044806,PGCC G349.20+14.93,4.75478,3.30198,0.537383,0.12,0.138312,0.694
130.928955,-40.85079194,PGCC G261.05+1.06,7.77352,4.76047,1.23227,0.66,1.1679,0.612
197.239395,-80.52452111,PGCC G303.69-17.68,14.6011,4.53823,0.301319,0.17,0.402543,0.311
270.532745,-33.16753806,PGCC G358.13-5.19,9.92407,5.25486,-0.50704,,,0.530
291.17669694,-81.20336889,PGCC G312.80-28.05,16.368799,4.95314,-0.269481,,,0.303
303.38458306,-0.89809889,PGCC G41.79-18.61,9.61232,5.35032,0.783708,0.325087,0.678157,0.557
37.24391194,11.88127694,PGCC G157.35-44.38,,,,,,0
255.52984611,-13.81193194,PGCC G7.20+16.73,8.00621,3.69923,0.338914,,,0.462
92.64633889,2.43814694,PGCC G206.05-7.95,11.6055,5.43409,-0.530026,0.415,0.958674,0.468
91.12470194,26.36779,PGCC G184.33+2.31,7.04177,4.21268,-0.640074,,,0.598
289.60922194,-79.50219,PGCC G314.74-27.87,7.9336,3.72339,-0.186557,,,0.469
316.964905,56.28455389,PGCC G95.41+5.87,14.4999,5.64277,0.038414,0.963829,2.53603,0.389
265.440155,-26.94613306,PGCC G1.25+1.77,11.1123,5.7081,1.38499,,,0.514
65.98332194,54.962475,PGCC G150.34+3.83,,,,0.17,,0
136.246765,-39.36878194,PGCC G262.53+5.13,8.53395,4.08956,-0.703345,,,0.479
187.22543306,-65.67137111,PGCC G300.61-2.90,9.72815,5.38359,0.794552,0.2,0.421025,0.553
74.37416806,53.14808306,PGCC G154.96+6.33,8.08536,5.8562,0.166466,0.39,0.780637,0.724
273.26306194,7.65518,PGCC G35.46+11.99,8.56798,5.75907,-0.021298,,,0.672
310.95217889,42.75268889,PGCC G82.56+0.10,8.50474,5.83054,1.49879,3.09,6.32951,0.686
325.18136611,43.67115806,PGCC G90.34-6.81,16.662701,5.46697,-1.25269,,,0.328
315.03704806,55.59393694,PGCC G94.17+6.22,,,,0.244343,,0
22.71158194,67.41642806,PGCC G126.71+4.83,8.43323,6.47495,1.46351,0.54,1.16074,0.768
69.981125,47.76402306,PGCC G157.30+0.74,12.7633,5.36246,-0.099807,,,0.420
76.31080611,36.88935889,PGCC G168.67-2.55,6.20186,3.94227,-0.541075,,,0.636
327.99609389,87.57305889,PGCC G121.04+25.40,13.2963,6.0086,-0.25508,0.38,0.988012,0.452
255.15959194,-13.47413611,PGCC G7.28+17.22,9.83348,5.69936,0.951158,,,0.580
280.46615611,-4.54997889,PGCC G27.79+0.05,6.67969,5.40972,1.34904,3.88,6.78459,0.810
143.84939611,-53.21752889,PGCC G276.06-0.90,9.15515,7.11853,-0.826212,9.01,21.158199,0.778
351.02050806,54.46962,PGCC G110.37-6.26,9.94386,5.36148,-1.23267,0.235505,0.500203,0.539
58.12886,22.05771389,PGCC G169.12-24.16,14.0591,4.98287,-0.255628,,,0.354
67.801575,57.962585,PGCC G148.85+6.62,8.48263,4.49127,-0.345758,0.25704,0.461506,0.529
328.07019,65.14392889,PGCC G105.51+8.53,13.0791,5.25582,1.31563,0.44,1.06118,0.402
73.069565,35.58456,PGCC G168.08-5.41,14.5498,5.59234,0.065783,0.14,0.36735,0.384
68.81987,49.79758806,PGCC G155.28+1.53,,,,,,0
112.69043,16.83887306,PGCC G201.93+16.11,14.5327,4.54774,-0.546937,,,0.313
54.05198306,48.77289194,PGCC G148.79-5.65,14.6595,5.58849,-0.728644,0.4,1.05316,0.381
277.18884306,-7.45978694,PGCC G23.71+1.60,,,,2.07,,0
90.41115611,37.016975,PGCC G174.70+6.97,15.3784,6.95165,-0.588526,,,0.452
47.57049194,13.084765,PGCC G167.32-37.54,,,,,,0
136.77000389,-35.09182389,PGCC G259.60+8.29,11.6337,4.187,-1.2654,0.52,1.0557,0.360
191.87391694,-69.79189306,PGCC G302.59-6.92,12.5677,4.56368,0.754527,,,0.363
110.90895111,-24.72772194,PGCC G238.50-4.45,9.09631,5.37807,-1.24309,0.61,1.24109,0.591
18.98509806,16.347,PGCC G131.43-46.12,14.4333,4.07838,-1.30149,,,0.283
331.94375611,58.36848111,PGCC G102.83+2.04,10.4528,5.00139,1.56619,,,0.478
321.92672694,57.49888194,PGCC G98.18+4.77,7.50994,5.51811,-0.960483,-1.27,,0.735
243.09996,-39.00992194,PGCC G340.14+8.93,,,,,,0
330.55551111,75.81880194,PGCC G113.04+16.31,9.88055,6.23615,1.47705,,,0.631
123.17703194,-41.32297889,PGCC G258.02-3.96,,,,,,0
57.64666389,35.68478389,PGCC G159.12-14.30,7.46618,4.77769,-0.445418,,,0.640
18.39909389,71.72345,PGCC G124.69+8.93,7.74887,5.49651,-0.700883,,,0.709
0.54489111,59.25145694,PGCC G116.66-3.02,12.7651,6.73888,-0.557512,,,0.528
259.27441389,6.69017806,PGCC G28.06+24.00,8.56622,7.37698,1.45474,,,0.861
139.64772,-48.65393389,PGCC G270.99+0.56,,,,,,0
350.762695,41.71639306,PGCC G105.74-18.19,5.68552,4.63831,0.605211,,,0.816
312.97412111,60.20542889,PGCC G97.05+10.01,,,,,,0
281.87542694,-3.59692889,PGCC G29.28-0.77,10.2282,4.48989,-0.734463,4.55,8.96925,0.439
70.64366111,60.25988806,PGCC G148.10+9.24,6.17878,3.44545,-0.340086,,,0.558
113.647705,-21.76289194,PGCC G237.09-0.82,7.3775,4.06472,-1.01421,,,0.551
112.42845194,-14.66713111,PGCC G230.32+1.59,,,,0.409261,,0
239.82473806,-51.97301889,PGCC G329.70+0.86,8.09439,6.28204,0.094656,4.34,9.00241,0.776
312.839355,50.02889611,PGCC G89.04+3.66,10.9428,6.33652,-0.145177,,,0.579
101.91445194,-16.03219194,PGCC G226.87-8.05,11.3896,4.51503,0.670583,,,0.396
263.29492194,-28.67515611,PGCC G358.77+2.45,7.46853,5.05816,0.305549,,,0.677
98.53369111,-28.64249611,PGCC G237.30-16.11,9.28725,6.48269,-0.393836,,,0.698
93.59127806,32.77183194,PGCC G179.71+7.26,9.63787,6.95826,-0.290386,,,0.722
308.0224,61.998135,PGCC G97.08+13.00,,,,,,0
270.11965889,-44.31366306,PGCC G348.11-10.26,12.8688,7.06652,0.633693,,,0.549
126.93766806,-50.97961,PGCC G267.52-7.22,7.13422,5.3137,1.28407,0.4,0.716405,0.745
238.15174889,-3.22602694,PGCC G5.37+36.83,9.60447,3.82143,0.000132,,,0.398
25.29293611,57.69572389,PGCC G129.56-4.53,9.68957,6.67872,0.458993,0.77,,0.689
129.50726306,62.57521111,PGCC G153.54+36.06,7.50014,5.329,0.905355,0.35,0.643654,0.711
134.557205,-58.80884194,PGCC G276.47-8.50,11.8294,5.59272,0.844131,,,0.473
86.473015,52.1866,PGCC G159.88+11.91,13.5955,8.83746,0.368559,,,0.650
287.15051306,-4.06693694,PGCC G31.26-5.67,10.1371,8.30142,0.340406,,,0.819
90.07364694,3.487635,PGCC G203.89-9.72,8.93475,5.16875,-0.385116,0.197697,0.390806,0.578
70.53559889,30.85951389,PGCC G170.38-10.06,13.0222,6.09186,0.236886,0.23,0.595899,0.468
307.94848611,62.05903194,PGCC G97.11+13.06,12.4421,4.31709,0.981394,,,0.347
84.51447306,11.15364694,PGCC G194.36-10.76,5.43607,3.8505,-0.851766,,,0.708
286.35965,41.17028389,PGCC G71.86+15.03,11.2848,3.5747,0.21907,,,0.317
344.76840194,21.40763694,PGCC G90.85-34.37,9.1865,4.67598,0.707483,,,0.509
186.02453611,-60.34157194,PGCC G299.55+2.35,,,,,,0
273.99032611,-14.30039111,PGCC G16.19+1.17,9.65845,4.48058,0.135975,1.46,2.79383,0.464
295.25231889,30.25717,PGCC G65.21+3.71,,,,,,0
57.71945611,39.30558806,PGCC G156.78-11.50,10.0507,5.35762,-0.540076,0.14,0.29884,0.533
116.07555389,-6.83178194,PGCC G225.15+8.50,,,,,,0
73.71900194,58.56953389,PGCC G150.43+9.39,,,,0.139316,,0
222.83148194,-59.25909806,PGCC G317.73+0.12,6.3955,4.45931,0.838425,3.28,5.09532,0.697
261.41122389,-41.54714194,PGCC G347.18-3.37,10.146,7.24286,0.484186,-1.54,,0.714
323.939575,12.00251306,PGCC G65.90-28.50,,,,0.295121,,0
108.70449806,4.19259111,PGCC G211.85+7.11,16.192301,6.19145,-0.212284,,,0.382
63.14329889,-1.71547611,PGCC G193.94-35.60,14.7274,8.32972,-0.494906,,,0.566
18.72974,16.07723389,PGCC G131.13-46.42,14.6322,3.57419,-0.995952,0.263027,0.553312,0.244
250.47631806,-50.14636611,PGCC G335.73-2.56,8.04727,5.10911,0.448813,,,0.635
254.60955806,-15.76594306,PGCC G5.00+16.35,7.93285,5.56863,-0.83244,,,0.702
292.17334,5.29540389,PGCC G41.93-5.82,14.1127,4.11788,0.389443,,,0.292
331.58001694,-3.50140889,PGCC G56.53-44.06,14.4611,7.20602,1.43549,,,0.498
55.58590306,21.98839,PGCC G167.27-25.82,18.778999,5.53895,-0.77726,,,0.295
27.95347806,79.97145111,PGCC G125.66+17.42,9.88462,5.90379,-1.27508,,,0.597
60.39380611,29.27099389,PGCC G165.37-17.53,13.4177,7.47873,-0.616096,0.14,0.407952,0.557
331.50909389,54.27944194,PGCC G100.24-1.14,,,,,,0
226.21531694,-64.88335389,PGCC G316.49-5.59,,,,,,0
334.40686,54.97757306,PGCC G102.01-1.52,4.85254,3.17346,-1.11254,,,0.654
294.442505,7.59519806,PGCC G45.04-6.71,,,,,,0
61.85178389,29.48160889,PGCC G166.18-16.50,9.13558,5.42152,1.3536,0.14,0.286605,0.593
86.07723194,45.43324306,PGCC G165.70+8.31,,,,,,0
84.13356806,-6.03799194,PGCC G209.77-19.40,10.1553,4.45106,-0.104798,0.415,0.811619,0.438
270.744995,-27.87197111,PGCC G2.85-2.75,6.59483,4.2789,0.195725,,,0.649
298.5784,59.11203806,PGCC G92.08+15.52,8.659,6.36932,-0.964092,,,0.736
82.86170194,-4.50612,PGCC G207.71-19.83,7.48188,5.15606,-0.356596,0.415,0.749789,0.689
47.34404389,62.68326194,PGCC G138.03+3.93,6.38902,4.74872,-0.140248,,,0.743
233.770035,-25.58101306,PGCC G343.29+24.19,8.9853,6.66091,-0.909014,,,0.741
283.34594694,12.60720889,PGCC G44.40+5.29,10.4565,6.55351,0.899749,,,0.627
99.59058389,7.39774611,PGCC G204.86+0.48,7.66777,6.27546,-0.516784,-1.36,,0.818
62.96846,65.16369611,PGCC G142.04+10.02,9.65707,4.94926,-0.40572,,,0.513
43.98605306,19.13327,PGCC G159.41-34.77,,,,0.252348,,0
83.78633889,66.30683111,PGCC G146.40+17.50,12.1336,8.12837,-0.103483,0.2,0.577769,0.670
121.57817111,-50.79740111,PGCC G265.50-9.95,6.28829,4.30682,-0.987742,0.37,0.56011,0.685
278.66635111,-7.53069306,PGCC G24.32+0.27,7.63644,4.25841,0.968729,,,0.558
33.53023111,57.842785,PGCC G133.78-3.28,10.4799,6.18019,-1.38328,0.75,1.75577,0.590
30.00132806,10.99451694,PGCC G148.77-48.41,11.798,5.53394,1.38304,,,0.469
325.11798111,66.71788806,PGCC G105.62+10.50,,,,,,0
80.92694889,21.36028694,PGCC G183.73-8.25,11.3502,5.7509,-0.327396,0.34,0.799052,0.507
138.02693194,-55.21916611,PGCC G275.03-4.71,16.292,4.85736,1.40735,-1.75,,0.298
219.86665306,-60.02341111,PGCC G316.05+0.07,10.5892,6.45794,0.615346,,,0.610
62.24328611,40.70589389,PGCC G158.48-8.15,9.96771,6.75221,0.177334,0.14,0.334099,0.677
258.90533389,-80.65732611,PGCC G312.21-23.03,,,,,,0
304.56054694,60.25831194,PGCC G94.64+13.45,13.6215,5.03852,-1.18035,0.281838,0.679188,0.370
274.50036611,-11.548005,PGCC G18.85+2.03,,,,,,0
288.98168889,-1.27580694,PGCC G34.59-6.03,13.8612,5.80603,0.491496,-1.29,,0.419
88.521645,2.48499389,PGCC G204.04-11.56,11.0837,4.4724,-0.142188,0.415,0.84994,0.404
277.65191694,-17.68058194,PGCC G14.85-3.53,,,,,,0
101.39611806,14.62796194,PGCC G199.22+5.35,9.04719,7.52054,-0.500263,,,0.831
303.60257,-35.92256194,PGCC G5.60-31.52,,,,,,0
90.90695194,41.47128694,PGCC G170.93+9.43,10.3029,6.36902,-0.396882,,,0.618
184.40878306,-59.72741694,PGCC G298.68+2.86,6.24087,4.44279,0.892233,,,0.712
21.77152389,76.93625611,PGCC G125.00+14.21,,,,,,0
297.456635,25.77033194,PGCC G62.30-0.21,9.34071,6.44553,0.367016,,,0.690
304.48193389,30.98952306,PGCC G70.01-2.66,9.53179,5.41123,-1.27276,0.147911,0.309003,0.568
15.94246611,57.27296111,PGCC G124.61-5.56,8.96027,7.07456,-0.040363,,,0.790
113.75822389,-43.212025,PGCC G256.14-10.93,9.37549,3.79809,-0.913588,,,0.405
5.47693389,61.27210611,PGCC G119.39-1.40,12.0258,5.24097,-1.28892,,,0.436
29.35628111,10.117935,PGCC G148.41-49.46,18.660601,3.00715,-0.709494,,,0.161
343.67269889,10.85821194,PGCC G82.32-42.62,8.7662,5.66702,-1.44195,,,0.646
336.82415806,71.51718889,PGCC G111.95+11.79,8.3523,5.80304,1.15808,,,0.695
143.58421306,-54.18423806,PGCC G276.59-1.72,7.75195,4.70388,-0.940136,3.34,5.86687,0.607
85.88464389,24.90363111,PGCC G183.20-2.50,16.1269,5.0916,0.514501,0.83,2.1878,0.316
62.40960306,39.37322611,PGCC G159.49-9.04,13.0457,4.89975,-0.304055,0.14,0.325594,0.376
137.00753806,-39.76801694,PGCC G263.23+5.30,11.892,4.88551,-1.48115,,,0.411
241.22409111,-39.34875889,PGCC G338.83+9.68,11.3107,4.79788,-0.005833,,,0.424
288.39013694,25.57511889,PGCC G58.20+6.86,7.34297,5.57526,0.784959,,,0.759
76.77170611,-14.59589806,PGCC G214.92-29.58,11.1282,7.38431,0.117866,,,0.664
89.86679806,-10.72520694,PGCC G216.81-16.35,8.14435,4.97652,-0.31115,0.415,0.768539,0.611
